ID,VERSION,STORE_ID,UUID,TRANSACTION_ID,TYPE_QNAME_ID,LOCALE_ID,ACL_ID,AUDIT_CREATOR,AUDIT_CREATED,AUDIT_MODIFIER,AUDIT_MODIFIED,AUDIT_ACCESSED
4001,3,6,2a8fa014-335c-4f31-b90c-5e82f8a2614f,926,258,2,66,bvos,2020-08-08T23:06:25.445Z,bvos,2020-08-08T23:06:25.445Z,
4329,3,6,1ffd8a71-239f-47a8-b07f-5cff31041ade,1037,258,2,66,bvos,2020-08-09T00:56:05.676Z,bvos,2020-08-09T00:56:05.676Z,
4267,3,6,d1719aac-9e9b-4d10-a97c-789cf0a5b621,1016,258,2,66,bvos,2020-08-09T00:34:40.882Z,bvos,2020-08-09T00:34:40.882Z,
3683,3,6,c82ff249-54e0-4702-8e50-e60fa5728235,818,258,2,66,bvos,2020-08-08T22:38:55.132Z,bvos,2020-08-08T22:38:55.132Z,
4230,3,6,fc8e6f3b-ac82-4032-b6da-412c8714e961,1003,258,2,66,bvos,2020-08-09T00:04:37.560Z,bvos,2020-08-09T00:04:37.560Z,
4240,3,6,22e91d40-c6cb-49c3-ae79-fe353c67d3e7,1007,258,2,66,bvos,2020-08-09T00:06:05.512Z,bvos,2020-08-09T00:06:05.512Z,
4025,3,6,89e25cc1-d382-4bed-959a-4954d3df69f1,934,258,2,66,bvos,2020-08-08T23:13:36.387Z,bvos,2020-08-08T23:13:36.387Z,
4246,3,6,0e8e4d30-9434-4e2e-8abd-3e5728de4bd4,1009,258,2,66,bvos,2020-08-09T00:07:41.306Z,bvos,2020-08-09T00:07:41.306Z,
4013,3,6,ef60527e-6e0f-4e03-bad0-0bf746a6819b,930,258,2,66,bvos,2020-08-08T23:10:57.238Z,bvos,2020-08-08T23:10:57.238Z,
4252,3,6,6d7dab47-c61d-49d4-8162-b53d20f8e2c5,1011,258,2,66,bvos,2020-08-09T00:09:10.737Z,bvos,2020-08-09T00:09:10.737Z,
4258,3,6,76bce2b4-af2a-49d7-a779-30c79be53924,1013,258,2,66,bvos,2020-08-09T00:10:49.758Z,bvos,2020-08-09T00:10:49.758Z,
4273,3,6,43ec9ec3-15ce-46b2-b7c8-4459a5e4fd39,1018,258,2,66,bvos,2020-08-09T00:37:08.767Z,bvos,2020-08-09T00:37:08.767Z,
4279,3,6,63c6c7ef-4216-4e52-a669-55ba9798a746,1020,258,2,66,bvos,2020-08-09T00:45:04.270Z,bvos,2020-08-09T00:45:04.270Z,
4282,3,6,cd3b3ae0-1c48-4219-8fa2-304ca5541657,1021,258,2,66,bvos,2020-08-09T00:48:59.513Z,bvos,2020-08-09T00:48:59.513Z,
4297,3,6,79b82cb8-0385-428a-9695-c372a9386ea1,1026,258,2,66,bvos,2020-08-09T00:53:39.509Z,bvos,2020-08-09T00:53:39.509Z,
4303,3,6,1398c6c4-cf7b-45e2-a9e2-0285326a0728,1028,258,2,66,bvos,2020-08-09T00:54:34.699Z,bvos,2020-08-09T00:54:34.699Z,
3721,3,6,966bad05-4efe-45b9-8415-3f5c9e9b5478,831,258,2,66,bvos,2020-08-08T22:43:34.315Z,bvos,2020-08-08T22:43:34.315Z,
3906,3,6,ff5a4ea9-b86d-4e0f-b556-26270cb34664,893,258,2,66,bvos,2020-08-08T22:57:01.664Z,bvos,2020-08-08T22:57:01.664Z,
4553,3,6,b8ca3d0a-6fc1-43d8-affa-b80b5d8e10f5,1113,258,2,66,bvos,2020-08-09T01:17:42.252Z,bvos,2020-08-09T01:17:42.252Z,
4409,3,6,f37b5097-24d0-4dea-ab15-53d530ec7f69,1065,258,2,66,bvos,2020-08-09T01:05:27.782Z,bvos,2020-08-09T01:05:27.782Z,
4373,3,6,e9a3b3c7-2ddc-4c5b-8c17-06909bf4ebf6,1053,258,2,66,bvos,2020-08-09T01:03:17.234Z,bvos,2020-08-09T01:03:17.234Z,
5070,3,6,becea53f-62e7-4691-b2ed-cea8cae40627,1293,258,2,66,bvos,2020-08-09T02:46:59.460Z,bvos,2020-08-09T02:46:59.460Z,
5067,3,6,adcdfe66-7349-4db2-af9e-3d8b3a54dac5,1292,258,2,66,bvos,2020-08-09T02:45:17.279Z,bvos,2020-08-09T02:45:17.279Z,
5255,3,6,bc015fd9-8b0d-4ab5-8b42-473edb2e3b1c,1365,258,2,66,bvos,2020-08-09T03:30:19.568Z,bvos,2020-08-09T03:30:19.568Z,
5326,3,6,67094fed-92dc-4835-bac9-ec4e0fc3d24e,1389,258,2,66,bvos,2020-08-09T03:36:05.944Z,bvos,2020-08-09T03:36:05.944Z,
12134,3,6,1acf7d22-e502-4af3-9582-d5b5ba40e327,3715,258,2,66,bvos,2020-08-10T10:24:06.176Z,bvos,2020-08-10T10:24:06.176Z,
16295,3,6,d95395d5-c2da-45e7-97d4-041db6bbbda0,5161,258,2,66,bvos,2020-08-11T04:59:54.212Z,bvos,2020-08-11T04:59:54.212Z,
25815,3,6,1a0fe763-bc2c-4c3f-9a1f-1e65f23e2f5a,8407,258,2,66,bvos,2020-08-12T05:54:15.662Z,bvos,2020-08-12T05:54:15.662Z,
35746,3,6,5c4be315-987d-48be-8459-a61baf7b907e,11571,258,2,66,bvos,2020-08-13T05:49:11.618Z,bvos,2020-08-13T05:49:11.618Z,
38912,3,6,d4270967-5117-4a5e-91a0-0a2b1996667b,12611,258,2,66,bvos,2020-08-13T08:55:56.391Z,bvos,2020-08-13T08:55:56.391Z,
10490871,3,6,84821142-a6e6-43a3-8f8c-8869ac094199,3533542,258,2,66,bvos,2020-09-15T06:03:17.642Z,bvos,2020-09-15T06:03:17.642Z,
46878,3,6,ff7b4874-0304-4da5-abb7-072b9e2b9fea,15035,258,2,66,bvos,2020-08-14T07:12:51.776Z,bvos,2020-08-14T07:12:51.776Z,
49074,3,6,cf7cf41e-aec2-4da2-a468-669dadd7f288,15743,258,2,66,bvos,2020-08-14T09:54:52.383Z,bvos,2020-08-14T09:54:52.383Z,
57714,3,6,435d9046-5286-4b1a-8a76-d8ecea6d3155,18151,258,2,66,bvos,2020-08-16T07:54:21.694Z,bvos,2020-08-16T07:54:21.694Z,
58636,3,6,259699e1-241d-4079-9bf8-4d0b7956beda,18511,258,2,66,bvos,2020-08-16T15:37:04.673Z,bvos,2020-08-16T15:37:04.673Z,
64266,3,6,cbc6cfb7-71cb-4523-8d68-61c54fe0d47b,20515,258,2,66,bvos,2020-08-16T15:42:38.087Z,bvos,2020-08-16T15:42:38.087Z,
66822,3,6,c15d7f49-c3c2-4da0-abaf-0b82a5e47fe4,21421,258,2,66,bvos,2020-08-16T15:44:57.645Z,bvos,2020-08-16T15:44:57.645Z,
72928,3,6,dcace68a-bf72-4cf6-810f-738521b736d2,23594,258,2,66,bvos,2020-08-16T15:48:52.422Z,bvos,2020-08-16T15:48:52.422Z,
86285,3,6,814ed898-c947-40c9-a42b-016029809751,28223,258,2,66,bvos,2020-08-16T15:57:13.379Z,bvos,2020-08-16T15:57:13.379Z,
94992,3,6,db36f1b5-8b07-497c-a4e3-e36226db92db,31269,258,2,66,bvos,2020-08-16T16:02:37.311Z,bvos,2020-08-16T16:02:37.311Z,
102881,3,6,13e3bbc7-34ff-4149-a73f-88db4288600c,33997,258,2,66,bvos,2020-08-16T16:07:36.667Z,bvos,2020-08-16T16:07:36.667Z,
119361,3,6,59becbeb-b6dc-44d7-8469-9dc1e1ba0173,39675,258,2,66,bvos,2020-08-16T16:18:02.129Z,bvos,2020-08-16T16:18:02.129Z,
125252,3,6,e4da17e6-29e5-4e38-afc2-a2600ecfeaac,41699,258,2,66,bvos,2020-08-16T16:21:38.959Z,bvos,2020-08-16T16:21:38.959Z,
127014,3,6,1062152f-9d19-4c07-8e0b-83a8b2fa897e,42307,258,2,66,bvos,2020-08-16T16:22:43.341Z,bvos,2020-08-16T16:22:43.341Z,
125219,3,6,5fa55be5-58cb-45e2-9eab-f9913c750874,41688,258,2,66,bvos,2020-08-16T16:21:38.088Z,bvos,2020-08-16T16:21:38.088Z,
146214,3,6,57dcf09b-acad-4d2b-a794-15a435786df7,48847,258,2,66,bvos,2020-08-16T16:34:44.800Z,bvos,2020-08-16T16:34:44.800Z,
148021,3,6,edb935a9-d8a9-4d23-9422-96b20a6813e4,49467,258,2,66,bvos,2020-08-16T16:35:53.296Z,bvos,2020-08-16T16:35:53.296Z,
148772,3,6,4fafbca8-99d8-4edb-8f33-d1f0e3bec776,49724,258,2,66,bvos,2020-08-16T16:36:24.240Z,bvos,2020-08-16T16:36:24.240Z,
158852,3,6,b5c8f99d-efa0-474b-bd6e-fbab107125db,53175,258,2,66,bvos,2020-08-16T16:42:59.615Z,bvos,2020-08-16T16:42:59.615Z,
164353,3,6,1b2df7dd-98b3-4743-a43f-f230f3636fb5,55070,258,2,66,bvos,2020-08-16T16:46:26.585Z,bvos,2020-08-16T16:46:26.585Z,
177820,3,6,969fa1b2-d20c-4b1d-a7a3-c4e27cc06848,59629,258,2,66,bvos,2020-08-16T16:54:58.292Z,bvos,2020-08-16T16:54:58.292Z,
190386,3,6,04c276ba-0fcb-463c-8d07-d72520de0369,63945,258,2,66,bvos,2020-08-16T17:02:44.029Z,bvos,2020-08-16T17:02:44.029Z,
194241,3,6,a3f5041f-9d46-4e48-966b-317310dd54de,65265,258,2,66,bvos,2020-08-16T17:05:07.873Z,bvos,2020-08-16T17:05:07.873Z,
201899,3,6,b1ddbdce-59d2-49c9-b59b-b1cb57f019cb,67874,258,2,66,bvos,2020-08-16T17:10:04.241Z,bvos,2020-08-16T17:10:04.241Z,
204469,3,6,904bc169-23de-4531-8045-c6f4d5d5cf00,68754,258,2,66,bvos,2020-08-16T17:11:43.720Z,bvos,2020-08-16T17:11:43.720Z,
202105,3,6,d47fc53a-c3b6-42aa-89d4-05ee9fe1b5e5,67946,258,2,66,bvos,2020-08-16T17:10:12.871Z,bvos,2020-08-16T17:10:12.871Z,
216946,3,6,07b3e4c8-b2cd-4763-9f84-b6cc2b95d4ea,73036,258,2,66,bvos,2020-08-16T17:19:31.778Z,bvos,2020-08-16T17:19:31.778Z,
209912,3,6,59277c88-e757-48f8-a75e-30ef3f49bf0c,70620,258,2,66,bvos,2020-08-16T17:15:09.412Z,bvos,2020-08-16T17:15:09.412Z,
216538,3,6,46ea6ccb-49e2-4f46-8968-b4bdf5f5d7ac,72898,258,2,66,bvos,2020-08-16T17:19:16.292Z,bvos,2020-08-16T17:19:16.292Z,
225450,3,6,d8ba1682-57a2-4ce0-983e-56d26edf8ae5,75934,258,2,66,bvos,2020-08-16T17:24:46.866Z,bvos,2020-08-16T17:24:46.866Z,
225382,3,6,0222b1e7-86c5-4db6-8c46-f36f7ecf4fb6,75913,258,2,66,bvos,2020-08-16T17:24:45.009Z,bvos,2020-08-16T17:24:45.009Z,
236323,3,6,76a72232-afcf-4e0c-a31c-1436ce952dfb,79616,258,2,66,bvos,2020-08-16T17:31:53.615Z,bvos,2020-08-16T17:31:53.615Z,
229922,3,6,5623b9cf-a7d1-43d4-87e6-1db5a373b7be,77448,258,2,66,bvos,2020-08-16T17:27:48.929Z,bvos,2020-08-16T17:27:48.929Z,
240730,3,6,c80c0b34-eee1-4394-8072-8443457fa116,81113,258,2,66,bvos,2020-08-16T17:34:44.135Z,bvos,2020-08-16T17:34:44.135Z,
247260,3,6,876ee30a-f4e4-4bd1-944f-ee4c899cf900,83340,258,2,66,bvos,2020-08-16T17:38:55.030Z,bvos,2020-08-16T17:38:55.030Z,
245065,3,6,86f8af24-b816-4216-b7e3-1b6e1be0269a,82588,258,2,66,bvos,2020-08-16T17:37:31.744Z,bvos,2020-08-16T17:37:31.744Z,
245033,3,6,7f4b3e80-bf40-44f6-950f-a74ff47da39e,82576,258,2,66,bvos,2020-08-16T17:37:29.508Z,bvos,2020-08-16T17:37:29.508Z,
251662,3,6,0585914a-a216-4aa2-ae1c-94b22abf3e4b,84839,258,2,66,bvos,2020-08-16T17:41:37.592Z,bvos,2020-08-16T17:41:37.592Z,
268968,3,6,d6e9ed35-9598-4d1a-bb6d-776f41e32fb5,90710,258,2,66,bvos,2020-08-16T17:52:35.541Z,bvos,2020-08-16T17:52:35.541Z,
291719,3,6,7372d9b9-60e1-435b-af01-93adc6a57ab8,98497,258,2,66,bvos,2020-08-16T18:06:48.734Z,bvos,2020-08-16T18:06:48.734Z,
290497,3,6,cda0014e-17e8-4b20-87bd-98c0a186ea0b,98079,258,2,66,bvos,2020-08-16T18:06:03.572Z,bvos,2020-08-16T18:06:03.572Z,
304972,3,6,93a868ff-c808-4f16-a383-d8737ffb05dc,103012,258,2,66,bvos,2020-08-16T18:15:09.202Z,bvos,2020-08-16T18:15:09.202Z,
304109,3,6,36414ad7-899c-4ea7-8ec2-1d26aae350fd,102718,258,2,66,bvos,2020-08-16T18:14:36.700Z,bvos,2020-08-16T18:14:36.700Z,
303565,3,6,5880abd7-e2df-4ac5-81f5-fa42d210cc9a,102538,258,2,66,bvos,2020-08-16T18:14:16.301Z,bvos,2020-08-16T18:14:16.301Z,
306750,3,6,d154faf9-c776-4110-99d4-ea17f8ce290e,103626,258,2,66,bvos,2020-08-16T18:16:16.556Z,bvos,2020-08-16T18:16:16.556Z,
314763,3,6,de4bc57c-e604-4074-a8b2-56bcbbfc7b4b,106358,258,2,66,bvos,2020-08-16T18:21:18.137Z,bvos,2020-08-16T18:21:18.137Z,
326911,3,6,f436efa2-03e8-4791-94b6-4b6f86c0971f,110515,258,2,66,bvos,2020-08-16T18:29:14.533Z,bvos,2020-08-16T18:29:14.533Z,
326191,3,6,ec5ac565-cb02-4a3b-8de5-bf36613fb966,110267,258,2,66,bvos,2020-08-16T18:28:47.702Z,bvos,2020-08-16T18:28:47.702Z,
332723,3,6,86d8a504-606f-48ec-a901-52ea11382619,112524,258,2,66,bvos,2020-08-16T18:32:54.536Z,bvos,2020-08-16T18:32:54.536Z,
332648,3,6,3c3c8bf0-2116-4dce-a55b-018d5196c2ca,112497,258,2,66,bvos,2020-08-16T18:32:52.238Z,bvos,2020-08-16T18:32:52.238Z,
337346,3,6,0e31ad91-202b-46b2-a80d-b9187f103c79,114104,258,2,66,bvos,2020-08-16T18:35:52.268Z,bvos,2020-08-16T18:35:52.268Z,
361064,3,6,b8d1c158-907e-4f04-b445-341d261b2782,122201,258,2,66,bvos,2020-08-16T18:51:30.733Z,bvos,2020-08-16T18:51:30.733Z,
365622,3,6,d298a792-5168-47e4-af38-de5fd67440f0,123761,258,2,66,bvos,2020-08-16T18:54:34.309Z,bvos,2020-08-16T18:54:34.309Z,
369177,3,6,663feec4-f1d5-4a8d-9ae9-94b6e69af4a9,124979,258,2,66,bvos,2020-08-16T18:56:56.920Z,bvos,2020-08-16T18:56:56.920Z,
371569,3,6,ceb6d245-a6bc-4475-82b8-51ee488daada,125797,258,2,66,bvos,2020-08-16T18:58:30.899Z,bvos,2020-08-16T18:58:30.899Z,
382848,3,6,fe87552d-c6de-43dd-bddc-e59c91164bcc,129632,258,2,66,bvos,2020-08-16T19:05:58.428Z,bvos,2020-08-16T19:05:58.428Z,
394927,3,6,58dcfc46-0212-4f15-9c65-714b30920b57,133740,258,2,66,bvos,2020-08-16T19:13:58.398Z,bvos,2020-08-16T19:13:58.398Z,
394022,3,6,6d4a89e0-24e5-40ea-b8e2-aae9b910143c,133433,258,2,66,bvos,2020-08-16T19:13:24.742Z,bvos,2020-08-16T19:13:24.742Z,
405009,3,6,80eb60f0-52b4-495e-8a67-428b0e3a2b28,137152,258,2,66,bvos,2020-08-16T19:20:35.807Z,bvos,2020-08-16T19:20:35.807Z,
404935,3,6,7b93f155-dd14-49b5-b4dc-bf1d5fc5f5bc,137126,258,2,66,bvos,2020-08-16T19:20:33.437Z,bvos,2020-08-16T19:20:33.437Z,
412862,3,6,8fc1eb3b-ddf0-4e03-837b-db050cb2b301,139821,258,2,66,bvos,2020-08-16T19:25:44.561Z,bvos,2020-08-16T19:25:44.561Z,
414393,3,6,ef3d3f2c-c9f2-4c19-bc7a-13136fba040e,140333,258,2,66,bvos,2020-08-16T19:26:44.804Z,bvos,2020-08-16T19:26:44.804Z,
422357,3,6,f84924c8-c28a-47a3-b857-36123cb6a6d8,143070,258,2,66,bvos,2020-08-16T19:31:55.235Z,bvos,2020-08-16T19:31:55.235Z,
421317,3,6,f131accc-996c-4708-bc66-037266195735,142710,258,2,66,bvos,2020-08-16T19:31:15.542Z,bvos,2020-08-16T19:31:15.542Z,
421408,3,6,cdee74f1-bacf-49f0-b9f6-7af482e2c8b8,142741,258,2,66,bvos,2020-08-16T19:31:18.381Z,bvos,2020-08-16T19:31:18.381Z,
421449,3,6,2f254d12-bca5-4b0d-b7d5-b345025aeef4,142756,258,2,66,bvos,2020-08-16T19:31:19.685Z,bvos,2020-08-16T19:31:19.685Z,
422565,3,6,99cc4a20-8115-454d-87d8-edf88ccdf9ab,143142,258,2,66,bvos,2020-08-16T19:32:04.334Z,bvos,2020-08-16T19:32:04.334Z,
430424,3,6,01a5f000-7101-4c72-be27-86e306347e1b,145814,258,2,66,bvos,2020-08-16T19:37:16.611Z,bvos,2020-08-16T19:37:16.611Z,
503812,3,6,10bb9d7c-cda8-498d-937f-58663a6faef9,170802,258,2,66,bvos,2020-08-16T20:25:47.230Z,bvos,2020-08-16T20:25:47.230Z,
492424,3,6,07bbb2c1-80f4-469d-91ba-301aa0af05c0,166962,258,2,66,bvos,2020-08-16T20:18:15.560Z,bvos,2020-08-16T20:18:15.560Z,
482165,3,6,7344a13e-c2d5-4b42-9a5f-53dc24acc88d,163482,258,2,66,bvos,2020-08-16T20:11:36.625Z,bvos,2020-08-16T20:11:36.625Z,
502678,3,6,9b563ca4-8af2-40b4-9d5c-aaec268d03a3,170419,258,2,66,bvos,2020-08-16T20:25:02.766Z,bvos,2020-08-16T20:25:02.766Z,
508365,3,6,718fab3d-9508-4e24-ae84-78307e069403,172349,258,2,66,bvos,2020-08-16T20:28:47.471Z,bvos,2020-08-16T20:28:47.471Z,
467251,3,6,1257848d-3920-4d48-a4c9-f39d4eea6163,158422,258,2,66,bvos,2020-08-16T20:01:54.995Z,bvos,2020-08-16T20:01:54.995Z,
482216,3,6,6b6665ab-759e-40cf-8601-ff5eca15721e,163498,258,2,66,bvos,2020-08-16T20:11:37.983Z,bvos,2020-08-16T20:11:37.983Z,
516871,3,6,45a2bc17-c77c-436a-a9b2-c3ac9c4a9553,175239,258,2,66,bvos,2020-08-16T20:34:19.747Z,bvos,2020-08-16T20:34:19.747Z,
482045,3,6,0283e4fd-755c-45d2-a638-0ec1acbeb412,163440,258,2,66,bvos,2020-08-16T20:11:32.607Z,bvos,2020-08-16T20:11:32.607Z,
469882,3,6,dd40ffd9-dacc-4e1b-b3cd-76f2156fe611,159312,258,2,66,bvos,2020-08-16T20:03:35.214Z,bvos,2020-08-16T20:03:35.214Z,
493278,3,6,e81addaf-15f7-4e96-b539-2db8983b6185,167250,258,2,66,bvos,2020-08-16T20:18:47.840Z,bvos,2020-08-16T20:18:47.840Z,
526017,3,6,6e4fec3f-4f10-426c-bd5d-79f1de025152,178352,258,2,66,bvos,2020-08-16T20:40:21.817Z,bvos,2020-08-16T20:40:21.817Z,
542974,3,6,f672e5b5-a2f4-41ff-989d-1a149baa7670,184089,258,2,66,bvos,2020-08-16T20:51:08.986Z,bvos,2020-08-16T20:51:08.986Z,
531077,3,6,d7c2611b-635b-4881-88eb-36d03685ff9e,180058,258,2,66,bvos,2020-08-16T20:43:36.167Z,bvos,2020-08-16T20:43:36.167Z,
549450,3,6,39cae46d-3858-45e0-8f1c-01f11db98d38,186264,258,2,66,bvos,2020-08-16T20:55:08.787Z,bvos,2020-08-16T20:55:08.787Z,
549683,3,6,beaca824-8c4c-4773-874c-36f3fe26f732,186343,258,2,66,bvos,2020-08-16T20:55:17.388Z,bvos,2020-08-16T20:55:17.388Z,
541239,3,6,3cc78eae-3358-4f4b-aea6-54bd7749cfdc,183508,258,2,66,bvos,2020-08-16T20:50:05.183Z,bvos,2020-08-16T20:50:05.183Z,
523613,3,6,764e2975-913c-4a35-bba5-68ba0edfe86c,177535,258,2,66,bvos,2020-08-16T20:38:48.502Z,bvos,2020-08-16T20:38:48.502Z,
552502,3,6,086fd31b-62a2-4a85-a6e7-3a7845afeb03,187292,258,2,66,bvos,2020-08-16T20:57:05.486Z,bvos,2020-08-16T20:57:05.486Z,
540228,3,6,90322d62-f65d-410f-a8d7-9319f75950f8,183164,258,2,66,bvos,2020-08-16T20:49:28.085Z,bvos,2020-08-16T20:49:28.085Z,
541336,3,6,0514dcda-1271-4a45-88e4-b5f6aff3a7de,183541,258,2,66,bvos,2020-08-16T20:50:08.261Z,bvos,2020-08-16T20:50:08.261Z,
562494,3,6,4f491673-511e-4a28-ba9c-41e7a594b332,190703,258,2,66,bvos,2020-08-16T21:03:39.059Z,bvos,2020-08-16T21:03:39.059Z,
529846,3,6,646db55c-ce03-49b3-a053-ea6a44d5ddeb,179647,258,2,66,bvos,2020-08-16T20:42:46.990Z,bvos,2020-08-16T20:42:46.990Z,
588365,3,6,dc3a79af-5032-483d-beaf-9fe9acd07585,199825,258,2,66,bvos,2020-08-17T10:41:37.660Z,bvos,2020-08-17T10:41:37.660Z,
581302,3,6,75e63431-2a8c-4cf5-8adf-fe8779dea821,197419,258,2,66,bvos,2020-08-17T10:31:57.316Z,bvos,2020-08-17T10:31:57.316Z,
597736,3,6,c6442710-ff20-4a2f-8206-dfed7d376300,203152,258,2,66,bvos,2020-08-17T10:53:52.751Z,bvos,2020-08-17T10:53:52.751Z,
616283,3,6,db1c9bc9-19a5-4c46-a9df-7bcd41ebc6ef,209536,258,2,66,bvos,2020-08-17T11:19:51.053Z,bvos,2020-08-17T11:19:51.053Z,
592696,3,6,9045da03-f3a2-46e0-b90c-f5fc18f7e308,201321,258,2,66,bvos,2020-08-17T10:47:25.654Z,bvos,2020-08-17T10:47:25.654Z,
602193,3,6,0c01c408-e67a-455a-a26d-2b570db207b8,204657,258,2,66,bvos,2020-08-17T10:59:49.814Z,bvos,2020-08-17T10:59:49.814Z,
603238,3,6,e125373a-0023-4eed-a7c8-28bc67f2f809,205014,258,2,66,bvos,2020-08-17T11:01:14.709Z,bvos,2020-08-17T11:01:14.709Z,
608510,3,6,86dccfa4-2dbe-495a-b463-bff9053fcdb2,206795,258,2,66,bvos,2020-08-17T11:08:36.054Z,bvos,2020-08-17T11:08:36.054Z,
689996,3,6,28c402c0-111b-4ac2-be52-e9ee1fd9c5d6,235022,258,2,66,bvos,2020-08-17T16:34:23.471Z,bvos,2020-08-17T16:34:23.471Z,
690049,3,6,2d3c5856-a8a5-4ccc-98d4-8328373467a9,235040,258,2,66,bvos,2020-08-17T16:34:25.198Z,bvos,2020-08-17T16:34:25.198Z,
696803,3,6,5fc00012-9dc7-49f6-9a6a-d6279ed79ab7,237420,258,2,66,bvos,2020-08-17T16:38:55.855Z,bvos,2020-08-17T16:38:55.855Z,
691791,3,6,9df058b3-6cbc-4cbf-9d04-ca97e8a5a559,235654,258,2,66,bvos,2020-08-17T16:35:28.253Z,bvos,2020-08-17T16:35:28.253Z,
678730,3,6,2b9b43ca-a93f-4b38-a096-6b20c3fe5a3e,231079,258,2,66,bvos,2020-08-17T16:27:14.324Z,bvos,2020-08-17T16:27:14.324Z,
719409,3,6,4e5472dc-88d8-4f6c-bfef-d36e24718a90,245232,258,2,66,bvos,2020-08-17T16:53:29.764Z,bvos,2020-08-17T16:53:29.764Z,
659372,3,6,ed97bca6-3c9b-491e-8fc4-56ed9ee650c5,224037,258,2,66,bvos,2020-08-17T12:24:12.548Z,bvos,2020-08-17T12:24:12.548Z,
704080,3,6,6e37a4bb-3387-4b00-99ab-0bb95c1304d4,239944,258,2,66,bvos,2020-08-17T16:43:41.045Z,bvos,2020-08-17T16:43:41.045Z,
705491,3,6,a0d24ba3-9bce-4176-a76e-ef570147c5e3,240436,258,2,66,bvos,2020-08-17T16:44:34.105Z,bvos,2020-08-17T16:44:34.105Z,
691967,3,6,50e096d3-dc40-4554-ae2e-dd1e248cf4ef,235716,258,2,66,bvos,2020-08-17T16:35:36.520Z,bvos,2020-08-17T16:35:36.520Z,
728033,3,6,6fbaf7b1-7685-4f3d-8694-edb0caf28eaf,248195,258,2,66,bvos,2020-08-17T16:59:05.712Z,bvos,2020-08-17T16:59:05.712Z,
698971,3,6,ca8004f7-5a61-474e-adae-c3a44ecf53bd,238173,258,2,66,bvos,2020-08-17T16:40:27.434Z,bvos,2020-08-17T16:40:27.434Z,
737929,3,6,3bc50126-737d-4cc9-8959-60c031b5083f,251610,258,2,66,bvos,2020-08-17T17:05:44.102Z,bvos,2020-08-17T17:05:44.102Z,
729693,3,6,911fd1c2-c294-4818-b037-1fe58fb4d965,248781,258,2,66,bvos,2020-08-17T17:00:18.405Z,bvos,2020-08-17T17:00:18.405Z,
643941,3,6,e14b4184-e801-425a-b701-2c11b0e2b7d5,218857,258,2,66,bvos,2020-08-17T12:03:00.699Z,bvos,2020-08-17T12:03:00.699Z,
636049,3,6,bca77483-d374-4567-a9d5-f23b749f0e19,216208,258,2,66,bvos,2020-08-17T11:51:43.467Z,bvos,2020-08-17T11:51:43.467Z,
647886,3,6,fbc78a24-cd35-48a3-a89b-0614bff6e0f2,220180,258,2,66,bvos,2020-08-17T12:08:25.438Z,bvos,2020-08-17T12:08:25.438Z,
691298,3,6,7b859f4c-a2da-48fb-aa6c-a44e92eb1913,235477,258,2,66,bvos,2020-08-17T16:35:10.203Z,bvos,2020-08-17T16:35:10.203Z,
691643,3,6,ed9aaf89-83ee-440d-8725-d6a9f30e4c22,235600,258,2,66,bvos,2020-08-17T16:35:23.649Z,bvos,2020-08-17T16:35:23.649Z,
698547,3,6,49256b3a-e872-4925-a7f3-7676a5579fda,238023,258,2,66,bvos,2020-08-17T16:40:11.034Z,bvos,2020-08-17T16:40:11.034Z,
699274,3,6,d99caec9-8a1a-4abc-a611-56e33aecab46,238278,258,2,66,bvos,2020-08-17T16:40:38.272Z,bvos,2020-08-17T16:40:38.272Z,
657984,3,6,eeafd3f2-b099-426b-aad4-0430a86db91f,223573,258,2,66,bvos,2020-08-17T12:22:24.033Z,bvos,2020-08-17T12:22:24.033Z,
734509,3,6,3bcd946f-2d95-4ea2-8686-c94b0897a2ae,250425,258,2,66,bvos,2020-08-17T17:03:24.844Z,bvos,2020-08-17T17:03:24.844Z,
734602,3,6,1efa82e6-4260-4f8d-aab9-60c40d4aa7f0,250456,258,2,66,bvos,2020-08-17T17:03:28.190Z,bvos,2020-08-17T17:03:28.190Z,
719459,3,6,32f7c8fb-a676-49bc-866c-68d11883b4aa,245248,258,2,66,bvos,2020-08-17T16:53:32.440Z,bvos,2020-08-17T16:53:32.440Z,
652648,3,6,4bfd64bc-85b4-4246-b0c1-3ce3e7fd249b,221783,258,2,66,bvos,2020-08-17T12:15:04.060Z,bvos,2020-08-17T12:15:04.060Z,
771331,3,6,aba222e6-bd84-4991-b950-8b5779f941a1,262998,258,2,66,bvos,2020-08-17T17:27:35.570Z,bvos,2020-08-17T17:27:35.570Z,
773452,3,6,1a8f5686-5d67-499c-9a6c-69a4fb51d512,263721,258,2,66,bvos,2020-08-17T17:28:55.833Z,bvos,2020-08-17T17:28:55.833Z,
766179,3,6,6365e9a2-8a8a-4f91-aec6-8db10abdb0d8,261250,258,2,66,bvos,2020-08-17T17:24:17.455Z,bvos,2020-08-17T17:24:17.455Z,
789925,3,6,a0b0de07-7925-4429-a994-3c6949fb13f1,269365,258,2,66,bvos,2020-08-17T17:39:48.859Z,bvos,2020-08-17T17:39:48.859Z,
755979,3,6,2a297447-b811-4d43-b49c-cfc06d00a2cf,257778,258,2,66,bvos,2020-08-17T17:17:25.369Z,bvos,2020-08-17T17:17:25.369Z,
